Orthogroup	occurrences
OG0010614	1
OG0010615	2
OG0010616	1
OG0010617	1
OG0010618	2
OG0010619	1
OG0010620	1
OG0010621	1
OG0010622	2
OG0010623	2
OG0010624	1
OG0010625	1
OG0010626	1
OG0010627	1
OG0010628	1
OG0010629	2
OG0010630	1
OG0010631	3
OG0010632	3
OG0010633	1
OG0010634	2
OG0010635	1
OG0010636	1
OG0010637	2
OG0010638	1
OG0010639	3
OG0010640	2
OG0010641	1
OG0010642	1
OG0010643	1
OG0010644	1
OG0010645	1
OG0010646	3
OG0010647	1
OG0010648	1
OG0010649	2
OG0010650	2
OG0010651	2
OG0010652	2
OG0010653	1
OG0010654	1
OG0010655	1
OG0010656	1
OG0010657	1
OG0010658	2
OG0010659	2
OG0010660	1
OG0010661	2
OG0010662	1
OG0010664	1
OG0010665	2
OG0010666	2
OG0010667	1
OG0010668	1
OG0010669	1
OG0010670	1
OG0010671	1
OG0010672	3
OG0010673	1
OG0010674	2
OG0010675	1
OG0010676	3
OG0010677	1
OG0010678	1
OG0010679	1
OG0010680	1
OG0010681	5
OG0010682	1
OG0010683	3
OG0010684	5
OG0010685	1
OG0010686	2
OG0010687	3
OG0010688	2
OG0010689	1
OG0010690	2
OG0010691	1
OG0010692	2
OG0010693	1
OG0010694	1
OG0010695	1
OG0010696	2
OG0010697	1
OG0010698	1
OG0010699	2
OG0010700	1
OG0010701	1
OG0010702	1
OG0010703	1
OG0010704	1
OG0010705	2
OG0010706	2
OG0010707	1
OG0010708	1
OG0010709	1
OG0010710	1
OG0010711	1
OG0010712	1
OG0010713	1
OG0010714	2
OG0010715	2
OG0010716	1
OG0010717	1
OG0010718	1
OG0010719	3
OG0010720	1
OG0010721	1
OG0010722	1
OG0010723	1
OG0010724	1
OG0010725	1
OG0010726	5
OG0010727	2
OG0010728	2
OG0010729	1
OG0010730	1
OG0010731	1
OG0010732	1
OG0010733	4
OG0010734	5
OG0010735	1
OG0010736	1
OG0010737	3
OG0010738	1
OG0010739	3
OG0010740	1
OG0010741	2
OG0010742	1
OG0010743	1
OG0010744	1
OG0010745	1
OG0010746	2
OG0010747	1
OG0010748	1
OG0010749	2
OG0010750	1
OG0010751	1
OG0010752	1
OG0010753	1
OG0010754	2
OG0010755	1
OG0010756	1
OG0010757	1
OG0010758	1
OG0010759	1
OG0010760	2
OG0010761	2
OG0010762	8
OG0010763	1
OG0010764	1
OG0010765	1
OG0010766	1
OG0010767	2
OG0010768	1
OG0010769	1
OG0010770	1
OG0010771	1
OG0010772	1
OG0010773	1
OG0010774	1
OG0010775	1
OG0010776	1
OG0010777	2
OG0010778	1
OG0010779	1
OG0010780	1
OG0010781	1
OG0010782	1
OG0010783	1
OG0010784	1
OG0010785	1
OG0010786	1
OG0010787	2
OG0010788	1
OG0010789	1
OG0010790	1
OG0010791	1
OG0010792	1
OG0010793	2
OG0010794	2
OG0010795	1
OG0010796	1
OG0010797	1
OG0010798	1
OG0010799	1
OG0010800	2
OG0010801	2
OG0010802	1
OG0010803	1
OG0010804	1
OG0010805	1
OG0010806	1
OG0010807	1
OG0010808	1
OG0010809	1
OG0010810	1
OG0010811	3
OG0010812	2
OG0010813	2
OG0010814	2
OG0010815	7
OG0010816	1
OG0010817	1
OG0010818	1
OG0010819	1
OG0010820	1
OG0010821	1
OG0010822	1
OG0010823	1
OG0010824	4
OG0010825	1
OG0010826	1
OG0010827	2
OG0010828	1
OG0010829	1
OG0010830	3
OG0010831	1
OG0010832	1
OG0010833	2
OG0010834	2
OG0010835	4
OG0010836	1
OG0010837	4
OG0010838	2
OG0010839	4
OG0010840	2
OG0010841	1
OG0010842	2
OG0010843	1
OG0010844	1
OG0010845	1
OG0010846	1
OG0010847	1
OG0010848	1
OG0010849	1
OG0010850	1
OG0010851	1
OG0010852	2
OG0010853	2
OG0010854	1
OG0010855	1
OG0010856	1
OG0010857	2
OG0010858	1
OG0010859	1
OG0010860	2
OG0010861	1
OG0010862	1
OG0010863	1
OG0010864	3
OG0010865	1
OG0010866	3
OG0010867	1
OG0010868	2
OG0010869	6
OG0010870	1
OG0010871	1
OG0010872	1
OG0010873	6
OG0010874	1
OG0010875	2
OG0010876	1
OG0010877	1
OG0010878	2
OG0010879	2
OG0010880	1
OG0010881	1
OG0010882	1
OG0010883	1
OG0010884	2
OG0010885	2
OG0010886	1
OG0010887	7
OG0010888	2
OG0010889	1
OG0010890	1
OG0010891	4
OG0010892	1
OG0010893	1
OG0010894	1
OG0010895	1
OG0010896	1
OG0010897	1
OG0010898	2
OG0010899	1
OG0010900	1
OG0010901	1
OG0010902	2
OG0010903	1
OG0010904	2
OG0010905	1
OG0010906	1
OG0010907	1
OG0010908	2
OG0010909	1
OG0010910	1
OG0010911	1
OG0010912	2
OG0010913	3
OG0010914	1
OG0010915	2
OG0010916	2
OG0010917	1
OG0010919	2
OG0010920	2
OG0010921	2
OG0010922	1
OG0010923	4
OG0010924	1
OG0010925	1
OG0010926	1
OG0010927	1
OG0010928	2
OG0010929	2
OG0010930	1
OG0010931	2
OG0010932	1
OG0010933	1
OG0010934	1
OG0010935	1
OG0010936	2
OG0010937	1
OG0010938	1
OG0010939	1
OG0010940	1
OG0010941	2
OG0010942	3
OG0010943	1
OG0010944	4
OG0010945	2
OG0010946	1
OG0010947	1
OG0010948	1
OG0010949	2
OG0010950	1
OG0010951	2
OG0010952	1
OG0010953	1
OG0010954	1
OG0010955	1
OG0010956	1
OG0010957	1
OG0010958	1
OG0010959	1
OG0010960	2
OG0010961	1
OG0010962	1
OG0010963	1
OG0010964	2
OG0010965	6
OG0010966	2
OG0010967	1
OG0010968	1
OG0010969	1
OG0010970	1
OG0010971	3
OG0010972	1
OG0010973	1
OG0010974	1
OG0010975	1
OG0010976	2
OG0010977	1
OG0010978	1
OG0010979	1
OG0010980	2
OG0010981	2
OG0010982	3
OG0010983	1
OG0010984	1
OG0010985	1
OG0010986	1
OG0010987	1
OG0010988	1
OG0010989	1
OG0010990	1
OG0010991	1
OG0010992	1
OG0010993	1
OG0010994	1
OG0010995	1
OG0010996	1
OG0010997	1
OG0010998	1
OG0010999	1
OG0011000	1
OG0011001	1
OG0011002	1
OG0011003	1
OG0011004	2
OG0011005	2
OG0011006	1
OG0011007	1
OG0011008	6
OG0011009	1
OG0011010	1
OG0011011	1
OG0011012	1
OG0011013	1
OG0011014	1
OG0011015	1
OG0011016	1
OG0011017	1
OG0011018	1
OG0011019	1
OG0011020	9
OG0011021	1
OG0011022	1
OG0011023	2
OG0011024	1
OG0011025	1
OG0011026	1
OG0011027	1
OG0011028	3
OG0011029	1
OG0011030	1
OG0011031	1
OG0011032	1
OG0011033	1
OG0011034	1
OG0011035	1
OG0011036	1
OG0011037	1
OG0011038	1
OG0011039	1
OG0011040	1
OG0011041	2
OG0011042	2
OG0011043	2
OG0011044	1
OG0011045	1
OG0011046	1
OG0011047	2
OG0011048	1
OG0011049	1
OG0011050	1
OG0011051	1
OG0011052	1
OG0011053	1
OG0011054	1
OG0011055	1
OG0011056	2
OG0011057	1
OG0011058	1
OG0011059	1
OG0011060	2
OG0011061	1
OG0011062	2
OG0011063	1
OG0011064	1
OG0011065	1
OG0011066	1
OG0011067	3
OG0011068	1
OG0011069	1
OG0011070	2
OG0011071	1
OG0011072	1
OG0011073	1
OG0011074	1
OG0011075	2
OG0011076	1
OG0011077	5
OG0011078	1
OG0011079	1
OG0011080	1
OG0011081	2
OG0011082	1
OG0011083	1
OG0011084	3
OG0011085	2
OG0011086	1
OG0011087	1
OG0011088	1
OG0011089	1
OG0011090	1
OG0011091	1
OG0011092	1
OG0011093	1
OG0011094	1
OG0011095	2
OG0011096	2
OG0011097	1
OG0011098	1
OG0011099	1
OG0011100	1
OG0011101	2
OG0011103	2
OG0011104	1
OG0011105	1
OG0011106	1
OG0011107	1
OG0011108	2
OG0011109	1
OG0011110	2
OG0011111	1
OG0011112	1
OG0011113	1
OG0011114	1
OG0011115	1
OG0011116	1
OG0011117	1
OG0011118	2
OG0011119	1
OG0011120	1
OG0011121	2
OG0011122	1
OG0011123	2
OG0011124	4
OG0011125	2
OG0011126	2
OG0011127	2
OG0011128	1
OG0011129	1
OG0011130	1
OG0011131	1
OG0011132	2
OG0011133	1
OG0011134	1
OG0011135	1
OG0011136	4
OG0011137	1
OG0011138	1
OG0011139	1
OG0011140	1
OG0011141	2
OG0011142	2
OG0011143	1
OG0011144	1
OG0011145	1
OG0011146	1
OG0011147	1
OG0011148	1
OG0011149	2
OG0011150	1
OG0011151	1
OG0011152	2
OG0011153	1
OG0011154	1
OG0011155	1
OG0011156	1
OG0011157	2
OG0011158	1
OG0011159	1
OG0011160	1
OG0011161	1
OG0011162	1
OG0011164	2
OG0011165	1
OG0011166	1
OG0011167	1
OG0011168	1
OG0011169	1
OG0011170	1
OG0011171	1
OG0011172	1
OG0011173	1
OG0011174	1
OG0011175	1
OG0011176	1
OG0011177	1
OG0011178	1
OG0011179	1
OG0011180	1
OG0011181	2
OG0011182	1
OG0011183	3
OG0011184	1
OG0011185	1
OG0011186	1
OG0011187	2
OG0011188	1
OG0011189	1
OG0011190	2
OG0011191	2
OG0011192	2
OG0011193	1
OG0011194	1
OG0011195	1
OG0011196	1
OG0011197	2
OG0011198	1
OG0011199	1
OG0011200	3
OG0011201	2
OG0011202	1
OG0011203	1
OG0011204	1
OG0011205	2
OG0011206	1
OG0011207	2
OG0011208	1
OG0011209	1
OG0011210	2
OG0011211	2
OG0011212	1
OG0011213	1
OG0011214	1
OG0011215	1
OG0011216	1
OG0011217	2
OG0011218	1
OG0011219	2
OG0011220	2
OG0011221	2
OG0011222	2
OG0011223	1
OG0011224	1
OG0011225	3
OG0011226	1
OG0011227	1
OG0011228	3
OG0011229	1
OG0011230	1
OG0011231	2
OG0011232	1
OG0011233	1
OG0011234	1
OG0011235	1
OG0011236	1
OG0011237	1
OG0011238	1
OG0011239	1
OG0011240	1
OG0011241	2
OG0011242	1
OG0011243	1
OG0011244	2
OG0011245	1
OG0011246	1
OG0011247	6
OG0011248	1
OG0011249	1
OG0011250	1
OG0011251	2
OG0011252	5
OG0011253	2
OG0011254	2
OG0011255	1
OG0011256	1
OG0011257	1
OG0011258	1
OG0011259	1
OG0011260	1
OG0011261	3
OG0011262	1
OG0011263	2
OG0011264	1
OG0011265	2
OG0011266	1
OG0011267	1
OG0011268	1
OG0011269	1
OG0011270	1
OG0011271	1
OG0011272	1
OG0011273	1
OG0011274	2
OG0011275	1
OG0011276	1
OG0011277	2
OG0011278	1
OG0011279	1
OG0011280	1
OG0011281	1
OG0011282	2
OG0011283	1
OG0011284	2
OG0011285	1
OG0011286	2
OG0011287	1
OG0011288	2
OG0011289	1
OG0011290	1
OG0011291	1
OG0011292	1
OG0011293	2
OG0011294	1
OG0011295	1
OG0011296	2
OG0011297	1
OG0011298	1
OG0011299	2
OG0011300	1
OG0011301	2
OG0011302	2
OG0011303	1
OG0011304	1
OG0011305	2
OG0011306	1
OG0011307	1
OG0011308	1
OG0011309	1
OG0011310	1
OG0011311	1
OG0011312	8
OG0011313	1
OG0011314	1
OG0011315	1
OG0011316	1
OG0011317	1
OG0011318	1
OG0011319	1
OG0011320	1
OG0011321	1
OG0011322	1
OG0011323	2
OG0011324	2
OG0011325	1
OG0011326	1
OG0011327	2
OG0011328	1
OG0011329	2
OG0011330	1
OG0011331	2
OG0011332	1
OG0011333	1
OG0011334	1
OG0011335	1
OG0011336	2
OG0011337	1
OG0011338	2
OG0011339	1
OG0011340	1
OG0011341	1
OG0011342	1
OG0011343	3
OG0011344	1
OG0011345	2
OG0011346	1
OG0011347	1
OG0011348	2
OG0011349	1
OG0011350	1
OG0011351	1
OG0011352	2
OG0011353	1
OG0011354	1
OG0011355	1
OG0011356	2
OG0011357	1
OG0011358	1
OG0011359	2
OG0011360	1
OG0011361	1
OG0011362	1
OG0011363	2
OG0011364	3
OG0011365	2
OG0011366	1
OG0011367	1
OG0011368	5
OG0011369	1
OG0011370	1
OG0011371	1
OG0011372	1
OG0011373	1
OG0011374	2
OG0011375	1
OG0011376	2
OG0011377	2
OG0011378	2
OG0011379	1
OG0011380	1
OG0011381	2
OG0011382	1
OG0011383	1
OG0011384	1
OG0011385	1
OG0011386	2
OG0011387	1
OG0011388	1
OG0011389	2
OG0011390	1
OG0011391	2
OG0011392	1
OG0011393	2
OG0011394	1
OG0011395	1
OG0011396	1
OG0011397	1
OG0011398	2
OG0011399	1
OG0011400	1
OG0011401	2
OG0011402	1
OG0011403	1
OG0011404	1
OG0011405	1
OG0011406	5
OG0011407	7
OG0011408	5
OG0011409	5
OG0011410	2
OG0011411	1
OG0011412	4
OG0011413	2
OG0011414	2
OG0011415	4
OG0011416	2
OG0011417	2
OG0011418	1
OG0011419	2
OG0011420	1
OG0011421	2
OG0011422	2
OG0011423	1
OG0011424	2
OG0011425	2
OG0011426	2
OG0011427	2
OG0011428	2
OG0011429	2
OG0011430	1
OG0011431	3
OG0011432	2
OG0011433	2
OG0011434	2
OG0011435	1
OG0011436	1
OG0011437	2
OG0011438	4
OG0011439	2
OG0011440	12
OG0011441	12
OG0011442	9
OG0011443	12
OG0011444	10
OG0011445	12
OG0011446	12
OG0011447	12
OG0011448	12
OG0011449	11
OG0011450	8
OG0011451	12
OG0011452	12
OG0011453	11
OG0011454	3
OG0011455	4
OG0011456	5
OG0011457	6
OG0011458	6
OG0011459	9
OG0011460	6
OG0011461	5
OG0011462	4
OG0011463	8
OG0011464	11
OG0011465	3
OG0011466	10
OG0011467	5
OG0011468	6
OG0011469	5
OG0011470	4
OG0011471	5
OG0011472	4
OG0011473	4
OG0011474	8
OG0011475	4
OG0011476	7
OG0011477	3
OG0011478	12
OG0011479	11
OG0011480	8
OG0011481	10
OG0011482	9
OG0011483	5
OG0011484	3
OG0011485	6
OG0011486	8
OG0011487	6
OG0011488	8
OG0011489	6
OG0011490	5
OG0011491	7
OG0011492	11
OG0011493	7
OG0011494	7
OG0011495	7
OG0011496	6
OG0011497	6
OG0011498	3
OG0011499	12
OG0011500	12
OG0011501	12
OG0011502	12
OG0011503	12
OG0011504	12
OG0011505	11
OG0011506	12
OG0011507	12
OG0011508	12
OG0011509	12
OG0011510	8
OG0011511	12
OG0011512	12
OG0011513	7
OG0011514	9
OG0011515	12
OG0011516	9
OG0011517	12
OG0011518	12
OG0011519	12
OG0011520	12
OG0011521	12
OG0011522	12
OG0011523	12
OG0011524	12
OG0011525	12
OG0011526	12
OG0011527	12
OG0011528	12
OG0011529	12
OG0011530	12
OG0011531	12
OG0011532	12
OG0011533	12
OG0011534	12
OG0011535	12
OG0011536	12
OG0011537	12
OG0011538	12
OG0011539	12
OG0011540	12
OG0011541	12
OG0011542	12
OG0011543	12
OG0011544	12
OG0011545	12
OG0011546	12
OG0011547	12
OG0011548	10
OG0011549	12
OG0011550	12
OG0011551	12
OG0011552	12
OG0011553	12
OG0011554	12
OG0011555	12
OG0011556	12
OG0011557	12
OG0011558	12
OG0011559	12
OG0011560	12
OG0011561	12
OG0011562	11
OG0011563	11
OG0011564	11
OG0011565	10
OG0011566	11
OG0011567	11
OG0011570	9
OG0011575	1
OG0011578	1
OG0011579	1
OG0011581	1
OG0011586	1
OG0011589	1
OG0011590	1
OG0011592	1
OG0011593	2
OG0011595	1
OG0011597	6
OG0011600	1
OG0011601	6
OG0011604	8
OG0011605	1
OG0011611	2
OG0011614	1
OG0011615	1
OG0011616	11
OG0011619	1
OG0011622	1
OG0011623	1
OG0011624	1
OG0011625	1
OG0011627	1
OG0011629	1
OG0011630	1
OG0011631	11
OG0011632	1
OG0011633	1
OG0011640	2
OG0011642	1
OG0011644	2
OG0011646	1
OG0011649	5
OG0011652	1
OG0011653	2
OG0011654	1
OG0011655	1
OG0011660	1
OG0011661	7
OG0011662	1
OG0011664	1
OG0011670	1
OG0011671	2
OG0011673	1
OG0011677	4
OG0011678	2
OG0011679	1
OG0011680	1
OG0011681	5
OG0011683	3
OG0011684	1
OG0011686	1
OG0011689	3
OG0011690	1
OG0011691	1
OG0011694	1
OG0011697	1
OG0011698	1
OG0011702	1
OG0011706	1
OG0011710	2
OG0011718	1
OG0011720	1
OG0011721	1
OG0011723	1
OG0011727	5
OG0011728	1
OG0011731	1
OG0011733	1
OG0011734	6
OG0011735	4
OG0011738	1
OG0011739	1
OG0011740	6
OG0011742	10
OG0011744	3
OG0011745	4
OG0011747	1
OG0011751	1
OG0011752	2
OG0011753	3
OG0011757	1
OG0011760	8
OG0011762	1
OG0011763	1
OG0011768	1
OG0011769	1
OG0011774	1
OG0011778	1
OG0011779	5
OG0011780	1
OG0011782	1
OG0011783	2
OG0011787	1
OG0011788	1
OG0011791	1
OG0011801	5
OG0011804	1
OG0011807	2
OG0011809	1
OG0011810	1
OG0011812	2
OG0011816	3
OG0011824	1
OG0011826	1
OG0011827	2
OG0011829	1
OG0011831	1
OG0011832	2
OG0011834	1
OG0011835	1
OG0011837	5
OG0011838	2
OG0011841	1
OG0011842	1
OG0011843	2
OG0011844	1
OG0011846	2
OG0011854	1
OG0011855	1
OG0011857	2
OG0011862	1
OG0011863	1
OG0011865	1
OG0011866	2
OG0011868	4
OG0011871	1
OG0011875	1
OG0011876	1
OG0011879	1
OG0011880	2
OG0011884	3
OG0011885	1
OG0011886	1
OG0011887	1
OG0011888	1
OG0011890	1
OG0011892	2
OG0011893	1
OG0011896	4
OG0011899	1
OG0011902	1
OG0011903	2
OG0011904	1
OG0011907	4
OG0011909	1
OG0011913	1
OG0011915	2
OG0011916	1
OG0011918	1
OG0011919	1
OG0011922	9
OG0011923	2
OG0011924	1
OG0011925	1
OG0011926	1
OG0011928	9
OG0011929	1
OG0011930	2
OG0011931	1
OG0011935	2
OG0011937	1
OG0011938	5
OG0011939	1
OG0011941	1
OG0011943	1
OG0011944	1
OG0011946	3
OG0011948	1
OG0011950	1
OG0011952	1
OG0011953	1
OG0011959	1
OG0011960	3
OG0011962	2
OG0011963	3
OG0011964	1
OG0011965	1
OG0011968	2
OG0011972	2
OG0011974	1
OG0011975	1
OG0011982	1
OG0011986	1
OG0011987	3
OG0011988	1
OG0011989	2
OG0011990	1
OG0011992	2
OG0011993	2
OG0011994	1
OG0011995	2
OG0011998	5
OG0011999	3
OG0012002	1
OG0012004	1
OG0012005	1
OG0012007	1
OG0012008	1
OG0012011	3
OG0012012	4
OG0012016	1
OG0012017	2
OG0012018	1
OG0012021	2
OG0012022	5
OG0012023	1
OG0012026	1
OG0012030	2
OG0012033	1
OG0012034	1
OG0012037	1
OG0012038	1
OG0012041	1
OG0012043	1
OG0012044	1
OG0012046	1
OG0012051	1
OG0012055	1
OG0012056	3
OG0012058	1
OG0012059	3
OG0012060	1
OG0012061	2
OG0012063	3
OG0012064	1
OG0012068	2
OG0012069	1
OG0012074	5
OG0012075	9
OG0012076	1
OG0012077	1
OG0012078	1
OG0012079	2
OG0012082	1
OG0012083	1
OG0012085	1
OG0012088	1
OG0012089	1
OG0012091	1
OG0012095	1
OG0012096	1
OG0012099	1
OG0012100	2
OG0012102	1
OG0012104	2
OG0012105	6
OG0012107	1
OG0012110	1
OG0012111	1
OG0012113	1
OG0012114	1
OG0012115	3
OG0012116	7
OG0012117	1
OG0012119	1
OG0012121	1
OG0012122	2
OG0012127	2
OG0012130	1
OG0012134	2
OG0012135	1
OG0012136	1
OG0012137	4
OG0012138	1
OG0012139	1
OG0012140	1
OG0012141	1
OG0012145	4
OG0012147	2
OG0012149	1
OG0012152	7
OG0012153	1
OG0012154	1
OG0012155	1
OG0012158	1
OG0012160	1
OG0012161	1
OG0012164	1
OG0012165	2
OG0012168	1
OG0012170	1
OG0012178	1
OG0012180	1
OG0012181	1
OG0012183	2
OG0012184	1
OG0012186	3
OG0012187	1
OG0012189	1
OG0012190	1
OG0012192	1
OG0012193	1
OG0012199	1
OG0012200	2
OG0012203	1
OG0012204	1
OG0012206	1
OG0012207	1
OG0012209	1
OG0012210	2
OG0012211	1
OG0012213	1
OG0012216	1
OG0012221	2
OG0012222	1
OG0012227	1
OG0012229	1
OG0012230	1
OG0012231	1
OG0012234	2
OG0012235	1
OG0012236	1
OG0012237	1
OG0012238	2
OG0012241	1
OG0012242	2
OG0012243	4
OG0012244	2
OG0012246	1
OG0012248	1
OG0012250	3
OG0012251	1
OG0012259	1
OG0012261	1
OG0012263	1
OG0012264	1
OG0012269	5
OG0012270	2
OG0012273	2
OG0012274	1
OG0012276	1
OG0012281	1
OG0012282	2
OG0012283	1
OG0012284	1
OG0012285	1
OG0012288	1
OG0012291	2
OG0012292	3
OG0012294	1
OG0012295	2
OG0012297	1
OG0012299	1
OG0012302	2
OG0012303	1
OG0012304	1
OG0012305	5
OG0012306	1
OG0012309	1
OG0012310	1
OG0012311	3
OG0012312	1
OG0012313	1
OG0012314	1
OG0012315	1
OG0012317	2
OG0012320	1
OG0012322	1
OG0012323	2
OG0012327	1
OG0012328	1
OG0012332	1
OG0012338	1
OG0012341	1
OG0012345	2
OG0012346	1
OG0012349	5
OG0012350	1
OG0012351	2
OG0012352	1
OG0012354	1
OG0012362	2
OG0012366	1
OG0012371	1
OG0012372	7
OG0012373	1
OG0012376	5
OG0012377	1
OG0012381	1
OG0012382	1
OG0012383	2
OG0012384	2
OG0012388	1
OG0012390	1
OG0012392	1
OG0012393	1
OG0012395	1
OG0012396	1
OG0012397	1
OG0012398	1
OG0012399	1
OG0012403	1
OG0012405	1
OG0012407	1
OG0012408	1
OG0012412	1
OG0012413	1
OG0012415	3
OG0012418	2
OG0012420	1
OG0012424	1
OG0012425	4
OG0012426	1
OG0012427	5
OG0012428	3
OG0012430	1
OG0012431	1
OG0012434	1
OG0012435	2
OG0012441	1
OG0012446	2
OG0012448	1
OG0012449	2
OG0012450	2
OG0012452	1
OG0012453	1
OG0012456	2
OG0012458	2
OG0012463	1
OG0012464	1
OG0012470	1
OG0012472	1
OG0012475	2
OG0012477	2
OG0012484	1
OG0012486	1
OG0012487	1
OG0012488	1
OG0012501	1
OG0012502	2
OG0012504	1
OG0012510	2
OG0012513	1
OG0012516	1
OG0012517	2
OG0012518	2
OG0012520	1
OG0012521	1
OG0012525	1
OG0012532	1
OG0012534	1
OG0012536	1
OG0012539	1
OG0012541	1
OG0012542	1
OG0012543	1
OG0012544	1
OG0012547	1
OG0012549	1
OG0012550	4
OG0012551	5
OG0012554	1
OG0012559	1
OG0012560	2
OG0012563	1
OG0012564	1
OG0012566	1
OG0012569	1
OG0012570	2
OG0012573	1
OG0012577	1
OG0012578	1
OG0012579	1
OG0012580	1
OG0012582	2
OG0012584	1
OG0012587	1
OG0012589	1
OG0012593	2
OG0012595	1
OG0012598	1
OG0012600	1
OG0012601	1
OG0012602	2
OG0012603	1
OG0012606	1
OG0012608	1
OG0012611	1
OG0012613	1
OG0012615	1
OG0012616	1
OG0012620	2
OG0012622	1
OG0012629	1
OG0012630	2
OG0012632	1
OG0012638	1
OG0012642	1
OG0012644	1
OG0012650	1
OG0012656	2
OG0012663	2
OG0012664	1
OG0012668	1
OG0012669	1
OG0012672	3
OG0012675	1
OG0012677	1
OG0012680	2
OG0012690	1
OG0012692	1
OG0012696	1
OG0012697	2
OG0012698	1
OG0012699	2
OG0012700	1
OG0012701	1
OG0012714	3
OG0012715	6
OG0012716	6
OG0012717	5
OG0012718	7
OG0012719	3
OG0012720	5
OG0012721	1
OG0012722	6
OG0012723	7
OG0012724	4
OG0012725	1
OG0012726	3
OG0012727	9
OG0012728	2
OG0012729	2
OG0012730	1
OG0012731	1
OG0012732	1
OG0012733	1
OG0012734	1
OG0012735	1
OG0012736	2
OG0012737	1
OG0012738	1
OG0012739	5
OG0012740	2
OG0012741	1
OG0012742	2
OG0012743	1
OG0012744	1
OG0012745	1
OG0012746	1
OG0012747	1
OG0012748	1
OG0012749	1
OG0012750	1
OG0012751	2
OG0012752	1
OG0012753	1
OG0012754	6
OG0012755	11
OG0012756	4
OG0012757	3
OG0012758	5
OG0012759	11
OG0012760	3
OG0012761	10
OG0012762	3
OG0012763	9
OG0012764	11
OG0012765	3
OG0012766	11
OG0012767	4
OG0012768	6
OG0012769	10
OG0012770	11
OG0012771	4
OG0012772	7
OG0012773	3
OG0012774	3
OG0012775	4
OG0012776	5
OG0012777	2
OG0012778	1
OG0012779	3
OG0012780	3
OG0012781	6
OG0012782	3
OG0012783	5
OG0012784	3
OG0012785	4
OG0012786	5
OG0012787	4
OG0012788	4
OG0012789	5
OG0012790	3
OG0012791	3
OG0012792	4
OG0012793	3
OG0012794	5
OG0012795	11
OG0012796	5
OG0012797	7
OG0012798	7
OG0012799	5
OG0012800	6
OG0012801	7
OG0012802	5
OG0012803	7
OG0012804	10
OG0012805	6
OG0012806	5
OG0012807	6
OG0012808	6
OG0012809	3
OG0012810	11
OG0012811	11
OG0012812	11
OG0012813	10
OG0012814	9
OG0012815	7
OG0012816	11
OG0012817	11
OG0012818	11
OG0012819	9
OG0012820	11
OG0012821	11
OG0012822	11
OG0012823	11
OG0012824	11
OG0012825	11
OG0012826	11
OG0012827	8
OG0012828	5
OG0012829	10
OG0012830	11
OG0012831	6
OG0012832	11
OG0012833	11
OG0012834	11
OG0012835	11
OG0012836	10
OG0012837	11
OG0012838	11
OG0012839	11
OG0012840	11
OG0012841	11
OG0012842	11
OG0012843	10
OG0012844	11
OG0012845	11
OG0012846	11
OG0012847	11
OG0012848	11
OG0012849	11
OG0012850	11
OG0012851	11
OG0012852	11
OG0012853	11
OG0012854	11
OG0012855	11
OG0012856	11
OG0012857	11
OG0012858	11
OG0012859	11
OG0012860	11
OG0012861	11
OG0012862	11
OG0012863	11
OG0012864	10
OG0012865	10
OG0012866	11
OG0012867	10
OG0012868	11
OG0012869	8
OG0012870	9
OG0012871	9
OG0012873	8
OG0012876	2
OG0012877	2
OG0012878	1
OG0012884	2
OG0012885	1
OG0012887	3
OG0012889	1
OG0012890	1
OG0012891	7
OG0012896	6
OG0012898	1
OG0012899	1
OG0012900	1
OG0012901	1
OG0012902	1
OG0012903	5
OG0012904	2
OG0012905	2
OG0012911	4
OG0012912	1
OG0012913	1
OG0012915	1
OG0012917	3
OG0012918	7
OG0012920	1
OG0012922	1
OG0012924	8
OG0012930	2
OG0012931	3
OG0012932	8
OG0012933	7
OG0012940	1
OG0012942	1
OG0012945	1
OG0012946	2
OG0012947	1
OG0012948	6
OG0012952	3
OG0012956	1
OG0012960	1
OG0012963	2
OG0012967	1
OG0012968	6
OG0012970	4
OG0012971	1
OG0012972	1
OG0012975	4
OG0012979	2
OG0012980	3
OG0012981	1
OG0012982	1
OG0012988	1
OG0012989	1
OG0012990	2
OG0012991	2
OG0012995	1
OG0012996	2
OG0012997	3
OG0013008	1
OG0013009	1
OG0013011	3
OG0013015	1
OG0013017	5
OG0013019	1
OG0013020	6
OG0013022	2
OG0013024	1
OG0013026	2
OG0013029	1
OG0013032	2
OG0013034	1
OG0013039	1
OG0013042	2
OG0013043	2
OG0013046	1
OG0013047	1
OG0013048	2
OG0013051	1
OG0013054	1
OG0013058	1
OG0013062	1
OG0013063	1
OG0013065	5
OG0013069	1
OG0013075	2
OG0013076	1
OG0013079	2
OG0013080	5
OG0013083	1
OG0013084	2
OG0013085	3
OG0013086	1
OG0013087	1
OG0013088	3
OG0013089	4
OG0013090	2
OG0013094	1
OG0013096	1
OG0013097	2
OG0013099	1
OG0013100	3
OG0013101	1
OG0013102	1
OG0013103	1
OG0013107	1
OG0013108	1
OG0013111	2
OG0013114	1
OG0013116	2
OG0013117	1
OG0013120	1
OG0013126	3
OG0013130	1
OG0013131	1
OG0013133	2
OG0013136	1
OG0013139	1
OG0013140	6
OG0013141	3
OG0013143	6
OG0013146	1
OG0013150	1
OG0013153	1
OG0013155	1
OG0013159	5
OG0013160	9
OG0013163	1
OG0013181	1
